Source,Target,Type,Weight
MohamedFitaHelmi,JuliusFoo,Undirected,2
DennisPotter,LoongSengOnn,Undirected,1
ChongTzeChien,DesignOink,Undirected,1
RogerWinder,WongYuenSan,Undirected,2
GeneSharudyn,AhmadZaidee,Undirected,4
CherylTang,KokBeng,Undirected,1
Jean,LisaMarie,Undirected,2
JohnChua,LisaMarieTan,Undirected,2
JumariNaiyan,Michelle,Undirected,1
JulietChia,MohamedFitaHelmi,Undirected,1
KohYangHuang,EeKokBeng,Undirected,1
AhgelaNg,ChenHsi,Undirected,1
RydwanAnwar,AhmadZaidee,Undirected,17
AnnieYim,PatriciaLiaw,Undirected,1
MelinaNathan,KohJooKim,Undirected,1
V.Ravindran,PaulSim,Undirected,1
JasonTong,ShaliniVasyl,Undirected,2
RusselWong,CarolineFernandez,Undirected,1
CherylTang,YongSing,Undirected,1
AlvinTan,TuckWeng,Undirected,3
ValerieOliveiro,TayKahMeng,Undirected,1
JoanneBalaraj,CheongHaiYen,Undirected,1
HareshSharma,MonggurTumbuck,Undirected,1
RoseEng,YeoTingKeat,Undirected,1
PaulTan,MaggieCai,Undirected,4
ClarisseNg,AudreyPhung,Undirected,2
JosephNg,VincentLim,Undirected,1
SheelaNarayanan,SitiZarina,Undirected,1
YeoTingKeat,AnitaAng,Undirected,2
ClarisseNg,RoslindaAbdulRahman,Undirected,2
WongChewChin,MichelleTeo,Undirected,1
FionaLau,AndersonCheong,Undirected,1
AlvinTan,ThomasThien,Undirected,1
SebastianZeng,SharonWoo,Undirected,1
JoannaGoh,GilbertLandras,Undirected,4
AlecTok,LowKahWei,Undirected,4
JothieRajah,YewThianHock,Undirected,1
LoongSengOnn,MichaelCheng,Undirected,1
K.Rajagopal,IvanHeng,Undirected,2
WilliamShakespeare,PatriciaTeng,Undirected,2
JenniferLee,BeatriceChia,Undirected,1
BenjaminHo,EeKokBeng,Undirected,2
MaltiLalwani,FerlinJayatissa,Undirected,2
JasonTong,RoyLee,Undirected,1
AndreaYeo,GenevieveTham,Undirected,1
TangFuKuan,YangJoe-Hynn,Undirected,1
JuliusFoo,AliciaFeng,Undirected,1
KokHengLeun,TayKahMeng,Undirected,1
LeowWeiJen,BradBowyer,Undirected,2
AlvinTan,SooKheng,Undirected,1
HareshSharma,AliciaFeng,Undirected,23
ChonnieHuang,GraceChan,Undirected,4
CarolTeo,JoanneBalaraj,Undirected,1
RoyYeo,AnnabelTan,Undirected,1
DwightIPereira,EveTan,Undirected,1
DannyYeo,RachelTham,Undirected,1
KokHengLeun,MohamedFitaHelmi,Undirected,5
PaulTan,MuhammadZulkiflie,Undirected,1
JumaliBinKassmadi,NgKokBeng,Undirected,1
ChanManLoon,SharonGMTan,Undirected,1
JuliusFo,JethroJonpaulJan,Undirected,1
CeciliaOwYong,ElviraHolmberg,Undirected,1
MarkRichmond,HellaChan,Undirected,2
RosalindNg,AlvinTan,Undirected,2
AnnabelTan,ThioLayHoon,Undirected,1
KarenTan,JuliusFoo,Undirected,4
IsmailIshak,ColinSeah,Undirected,3
V.Natarajan,V.Ravindran,Undirected,1
AnjeliNarandaran,ChanLeeLee,Undirected,1
AprilChua,IvyLee,Undirected,4
DaisyIrani,JeffreyTan,Undirected,1
OngKeithBoon,GeraldineWee,Undirected,1
SimPernYiau,YulianiBteAbdullah,Undirected,2
GraceLam,TeoMuiLi,Undirected,1
AdelinaOng,TracyKoh,Undirected,1
WongChewChin,SooKheng,Undirected,2
BerniceWilson,TuckWeng,Undirected,3
ShawnLau,WeeKhim,Undirected,1
