Source,Target,Type,Weight
Dhani,PrimaHermawati,Undirected,1
RukmanRosadiSSn.,TriSugiharto,Undirected,1
RetnoRatihDamayanti,JohnBowen,Undirected,1
JamaluddinLatif,AgungSaptonoWibowo,Undirected,1
WiwinBudiyanti,HeruPielS.,Undirected,1
NurulHadi,Baba,Undirected,1
AgungBungsu,Ikrar,Undirected,1
SamuelIndratma,JamalElTripot,Undirected,2
GunawanMaryanto,EarlyFebriana,Undirected,2
JamaluddinLatif,JoaquinAlvaresQuintero,Undirected,1
JamalElTripot,FozanSanta,Undirected,1
UungA'ong,HeddyPrasetyo,Undirected,1
BernadetaVerryHandayani,FayM.Faizin,Undirected,1
Serafin,GunawanMaryanto,Undirected,2
NaomiSrikandi,IwanRS,Undirected,1
YudiTajudin,BernadetaVerryHandayani,Undirected,5
DewiMauludiahSari,AgungSaptonoWibowo,Undirected,1
OdeTyas,HeddyPrasetyo,Undirected,1
RetnoRatihDamayanti,NurlitaTutiPuspandriaSyalala,Undirected,1
KusworoBayuAji,Sugeng,Undirected,1
OdeTyas,ApriliaYohana,Undirected,1
AndreNurLatif,NurlitaTutiPuspandriaSyalala,Undirected,1
PopokTriWahyudi,RiskySummerbee,Undirected,1
DyahArumRetnowati,IwanRS,Undirected,1
SimonBeckett,JompetKuswidananto,Undirected,1
PurnawanAndra,JamalElTriepot,Undirected,1
Suhardani,MsFauzi,Undirected,1
JamesSaunders,YudiTajudin,Undirected,1
Black,VidaLM,Undirected,1
Bungsu,KusworoBayuAji,Undirected,1
GunawanMaryanto,SriQadariatin,Undirected,5
Juliandi,Suryandi,Undirected,1
A.Y.Maharshi,AndreNurLatif,Undirected,1
ArieDyanto,AriPunk,Undirected,1
BernadetaVerryHandayani,Sudi,Undirected,1
DirmawanHatta,NurlitaTutiPuspandriaSyalala,Undirected,1
Ikrar,AdiMarsono,Undirected,1
RiniTitiYuliati,Dhani,Undirected,1
BernadetaVerryHandayani,ApriliaYohana,Undirected,1
DyahArumRetnowati,FayM.Faizin,Undirected,1
PopokTriWahyudi,KartikaSanti,Undirected,1
BernadetaVerryHandayani,HeddyPrasetyo,Undirected,1
JamalElTripot,LoubnaDzakiahHarabap,Undirected,1
GoethengIkuAhkin,AdiMarsono,Undirected,1
WindiKurniawan,Black,Undirected,1
FirmanSitoempul,Suhardani,Undirected,1
YudiTajudin,Nanang,Undirected,1
YudiTajudin,RetnoRatihDamayanti,Undirected,4
RiskySummerbee,IwanRS,Undirected,1
Juliandi,Suhardani,Undirected,1
Roselinawati,HeddyPrasetyo,Undirected,1
ErythrinaBaskoro,JompetKuswidananto,Undirected,1
BaskoroBudhiDaramawan,PrimaHermawati,Undirected,1
SamuelIndratma,Suryandi,Undirected,2
RatnaMufida,FedericoGarciaLorca,Undirected,1
AriPunk,IwanRS,Undirected,1
Serafin,Sugiarto,Undirected,1
