Source,Target,Type,Weight
IndiNadarajah,StephanieOliviaVanDenDriesey,Undirected,1
TanShinEe,DarrenBrealey,Undirected,1
Hazrabt.Ghazaly,NgYuetSum,Undirected,1
LawrenceJamesSelvaraj,AzrulAnwar,Undirected,1
PatriciaLow,MervynRajManikam,Undirected,1
LexLakshmanBalakrishnan,KwanJi-ling,Undirected,1
HasmizanAbdulHamid,MichaelXavierVoon,Undirected,1
YenLin,EmilyYoon,Undirected,1
EvelynToh,AuSowYee,Undirected,1
IsmaHanumHusein,PayalVashist,Undirected,1
JodeJames,KamaruzzamanBM.SultanAlaudin,Undirected,1
WilliamYap,KamaruzzamanBM.SultanAlaudin,Undirected,1
LimChuangYik,AuSowYee,Undirected,1
LornaHoong,FarahRani,Undirected,2
A.ArisKadir,TylerChin,Undirected,1
MarkBeaudeSilva,ChristianNealCapes,Undirected,2
DouglasLim,RachelTan,Undirected,1
HoneyKhaursar,SheelaRaghavan,Undirected,1
MinLi,AngelineWoon,Undirected,1
SusheelaB.,DeanKuan,Undirected,1
CharisDingSueFei,FioKab,Undirected,1
ChristopherLing,JillianToyad,Undirected,1
RoweenaLoh,FarahRani,Undirected,2
JessicaMak,,Undirected,1
AuSowYee,IntanSyatiqahbt.Hamidi,Undirected,1
SafiaHanifah,JaniceYong,Undirected,1
ZalfianFuzi,ChewKinvvah,Undirected,1
IntanSyaffinazbintiSahharim,StephanieLim,Undirected,1
AriRatos,RonnyShim,Undirected,2
JoeHasham,NicholasPangMingCheng,Undirected,1
AuSowYee,YugeethaRamasamy,Undirected,1
IndraIrwanMohdSari,ChristianNealCapes,Undirected,4
MelissaLoovigaratnam,TianaXavier,Undirected,1
SeshadriKalimuthu,AbdulQaharAqilah,Undirected,1
NickDorian,RaymondKong,Undirected,1
DouglasLim,YongHowKeen,Undirected,1
IsmaHanumHusein,GenevieneWong,Undirected,1
BayuUtomoRadjikin,SitiAinnurbt.Kamarudin,Undirected,1
